status,style,street,city,zip_code,beds,full_baths,half_baths,sqft,year_built,list_price,sold_price,price_per_sqft,latitude,longitude,county,house_age,style_CONDO,style_CONDOS,style_COOP,style_LAND,style_MOBILE,style_MULTI_FAMILY,style_OTHER,style_SINGLE_FAMILY,style_TOWNHOMES,total_baths,beds_times_sqft,total_baths_times_sqft
SOLD,MULTI_FAMILY,425  Father Capodanno Blvd,Staten Island,10305,3.0,2.0,1.0,2150.0,2004.0,798000.0,772000,359.0,40.587466,-74.070101,Richmond,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,6450.0,5375.0
SOLD,SINGLE_FAMILY,,106th Ave,11429,3.0,3.0,0.0,1216.0,1925.0,799000.0,820000,674.0,40.7097795,-73.74013099999999,Queens,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3648.0,3648.0
SOLD,SINGLE_FAMILY,869  Nugent Ave,Staten Island,10306,2.0,1.0,0.0,667.0,1931.0,438000.0,420000,630.0,40.573249,-74.096284,Richmond,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1334.0,667.0
SOLD,MULTI_FAMILY,2267  Ellis Ave,Bronx,10462,6.0,3.0,0.0,2600.0,1955.0,1149000.0,1095000,421.0,40.833194,-73.848811,Bronx,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,15600.0,7800.0
SOLD,COOP,22 W 26th St,New York,10010,2.0,1.0,0.0,1800.0,1910.0,1799000.0,1800000,1000.0,40.744016,-73.990138,New York,114.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3600.0,1800.0
SOLD,CONDOS,77  Stuyvesant Ave,Stuyvesant Heights,11221,2.0,1.0,0.0,1381.5,1926.0,650000.0,612500,443.3586681143684,40.692988,-73.933754,Kings,98.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,CONDOS,1721 W 6th St,Brooklyn,11223,2.0,1.0,1.0,1029.0,2017.0,675000.0,669800,651.0,40.605377,-73.978828,Kings,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2058.0,1543.5
SOLD,MULTI_FAMILY,39-65  59th St,Woodside,11377,7.0,2.0,0.0,1381.5,1920.0,1199999.0,1350000,977.1986970684039,40.745776,-73.905026,Queens,104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,9670.5,2763.0
SOLD,MULTI_FAMILY,28-42  49th St,Astoria,11103,3.0,2.0,0.0,1620.0,1935.0,1350000.0,970000,599.0,40.761221,-73.907562,Queens,89.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,4860.0,3240.0
SOLD,CONDOS,71-24  Sutton Pl,Fresh Meadows,11365,3.0,2.0,0.0,1381.5,1985.0,605000.0,595000,430.69127759681504,40.729558,-73.807763,Queens,39.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4144.5,2763.0
SOLD,COOP,87-40  204th St,Queens Village,11427,2.0,1.0,0.0,1381.5,1950.0,225000.0,202500,146.57980456026058,40.727605499999996,-73.7470415,Queens,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,COOP,130 W 80th St,New York,10024,1.0,1.0,0.0,1381.5,1900.0,685000.0,670000,484.98009410061525,40.783115,-73.976425,New York,124.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,SINGLE_FAMILY,153 E 30th St,New York,10016,5.0,1.0,0.0,5500.0,1900.0,7499000.0,6850000,1245.0,40.743606,-73.980329,New York,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,27500.0,5500.0
SOLD,CONDOS,266 W 115th St,New York,10026,2.0,1.0,0.0,1217.0,2007.0,1075000.0,1040000,855.0,40.80315,-73.955055,New York,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2434.0,1217.0
SOLD,COOP,784  Park Ave,New York,10021,3.0,1.0,0.0,2500.0,1929.0,5350000.0,4950000,1980.0,40.772399,-73.963407,New York,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7500.0,2500.0
SOLD,CONDOS,100  Riverside Blvd,New York,10069,2.0,1.0,0.0,1058.0,2007.0,1895000.0,1870000,1767.0,40.775806,-73.989746,New York,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2116.0,1058.0
SOLD,CONDOS,401 E 60th St,New York,10022,1.0,1.0,0.0,733.0,1999.0,855000.0,837500,1143.0,40.760384,-73.960609,New York,25.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,733.0,733.0
SOLD,CONDOS,30 E 37th St,New York,10016,0.0,1.0,0.0,500.0,1950.0,599000.0,615000,1230.0,40.749139,-73.980886,New York,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,500.0
SOLD,SINGLE_FAMILY,174  Ilyssa Way,Staten Island,10312,2.0,1.0,2.0,1354.0,1996.0,379900.0,350000,258.0,40.560197,-74.183416,Richmond,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2708.0,2708.0
SOLD,COOP,111-09  66th Rd,Forest Hills,11375,1.0,1.0,0.0,800.0,1955.0,255000.0,235000,294.0,40.730911,-73.844292,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800.0,800.0
SOLD,COOP,112-19  34th Ave,Corona,11368,1.0,1.0,0.0,1381.5,1950.0,135000.0,132000,95.54831704668838,40.757278,-73.856094,Queens,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,CONDOS,225 W 86th St,New York,10024,3.0,1.0,0.0,2242.0,1909.0,5900000.0,5900000,2632.0,40.78804,-73.975456,New York,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6726.0,2242.0
SOLD,MULTI_FAMILY,2221  Schenectady Ave,Brooklyn,11234,4.0,2.0,0.0,2207.0,1920.0,1400000.0,1275000,578.0,40.617622,-73.929343,Kings,104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8828.0,4414.0
SOLD,COOP,82-40  Austin St,Kew Gardens,11415,1.0,1.0,0.0,700.0,1950.0,245000.0,230000,329.0,40.710236,-73.830811,Queens,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.0,700.0
SOLD,SINGLE_FAMILY,298  Adams Ave,Staten Island,10306,3.0,1.0,1.0,800.0,1989.0,572500.0,539998,675.0,40.579284,-74.098621,Richmond,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,2400.0,1200.0
SOLD,SINGLE_FAMILY,62-40  136 St,Flushing,11367,3.0,1.0,2.0,1250.0,1960.0,838888.0,820000,656.0,40.740427,-73.830479,Queens,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3750.0,2500.0
SOLD,SINGLE_FAMILY,1808  Avenue Y,Brooklyn,11235,3.0,2.0,1.0,1432.0,1950.0,850000.0,838000,585.0,40.590192,-73.951525,Kings,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,4296.0,3580.0
SOLD,CONDOS,2613  Emmons Ave,Brooklyn,11235,1.0,1.0,0.0,561.0,1986.0,359500.0,355000,633.0,40.584026,-73.942093,Kings,38.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,561.0,561.0
SOLD,CONDOS,404 E 76th St,New York,10021,1.0,1.0,0.0,1381.5,2001.0,899000.0,855000,618.8925081433225,40.769956,-73.953746,New York,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,SINGLE_FAMILY,20-08  150th St,Whitestone,11357,2.0,2.0,0.0,992.0,1950.0,769000.0,740000,746.0,40.781071,-73.814532,Queens,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1984.0,1984.0
SOLD,COOP,530 E 84th St,New York,10028,0.0,1.0,0.0,1381.5,1959.0,379000.0,370000,267.8248280854144,40.773758,-73.946648,New York,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1381.5
SOLD,MULTI_FAMILY,60-53  69th St,Maspeth,11378,4.0,2.0,0.0,2184.0,1910.0,1499000.0,1500000,687.0,40.720204,-73.891335,Queens,114.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8736.0,4368.0
SOLD,COOP,162-01  Powells Cove Blvd,Beechhurst,11357,1.0,1.0,0.0,1381.5,1958.0,299000.0,299000,216.43141512848354,40.79475,-73.799332,Queens,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,SINGLE_FAMILY,127  Oceanview Pl,Staten Island,10308,3.0,1.0,1.0,1170.0,1960.0,668000.0,659000,563.0,40.541674,-74.153758,Richmond,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,3510.0,1755.0
SOLD,CONDOS,512  115th St,Flushing,11356,2.0,2.0,0.0,1050.0,1987.0,658888.0,640000,610.0,40.790296,-73.853018,Queens,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2100.0,2100.0
SOLD,COOP,20 W 77th St,New York,10024,2.0,1.0,0.0,1381.5,1920.0,1895000.0,1880000,1360.8396670285922,40.779745,-73.974921,New York,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,MULTI_FAMILY,1732 E 48th St,Brooklyn,11234,4.0,3.0,0.0,1305.0,1955.0,699500.0,651000,499.0,40.618197,-73.929041,Kings,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,5220.0,3915.0
SOLD,CONDOS,225 W 86th St,New York,10024,6.0,1.0,0.0,4637.0,1909.0,13195000.0,13195000,2846.0,40.788078,-73.975548,New York,115.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27822.0,4637.0
SOLD,CONDOS,447  95th St,Brooklyn,11209,2.0,2.0,0.0,1021.0,2001.0,899000.0,814000,797.0,40.615365,-74.029646,Kings,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2042.0,2042.0
SOLD,COOP,759  40th St,Brooklyn,11232,2.0,1.0,0.0,700.0,1955.0,435000.0,430000,614.0,40.647221,-73.998512,Kings,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1400.0,700.0
SOLD,TOWNHOMES,142  Commodore Dr,Staten Island,10309,2.0,2.0,2.0,2337.0,1986.0,699000.0,675000,289.0,40.514856,-74.203253,Richmond,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4674.0,7011.0
SOLD,COOP,148 W 16th St,New York,10011,1.0,1.0,0.0,1381.5,1920.0,695000.0,705000,510.31487513572205,40.739433,-73.997917,New York,104.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,114 W 27th St,New York,10001,2.0,1.0,0.0,1850.0,1907.0,1450000.0,36250,20.0,40.745705,-73.99189,New York,117.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3700.0,1850.0
SOLD,CONDOS,300 E 77th St,New York,10075,2.0,1.0,0.0,1607.0,2001.0,2395000.0,2300000,1431.0,40.77169,-73.955817,New York,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3214.0,1607.0
SOLD,SINGLE_FAMILY,1700  Carlton Ave,Staten Island,10309,2.0,1.0,0.0,1100.0,1935.0,729000.0,700000,636.0,40.534363,-74.199849,Richmond,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2200.0,1100.0
SOLD,CONDOS,97-25  64th Ave,Flushing,11374,1.0,1.0,0.0,1381.5,1950.0,525000.0,525000,380.0217155266015,40.730143,-73.85979,Queens,74.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,TOWNHOMES,104  Admiralty Loop,Staten Island,10309,2.0,2.0,2.0,2058.0,1988.0,580000.0,565000000,274538.0,40.514418,-74.203475,Richmond,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4116.0,6174.0
SOLD,SINGLE_FAMILY,7156  Ingram St,Forest Hills,11375,4.0,4.0,1.0,1381.5,1926.0,2600000.0,2600000,1882.0123054650742,40.713736,-73.846491,Queens,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,5526.0,6216.75
SOLD,COOP,45-08  40th St,Sunnyside,11104,1.0,1.0,0.0,1381.5,1922.0,339999.0,372000,269.27252985884905,40.743392,-73.924817,Queens,102.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,74-75  220th St,Oakland Gardens,11364,2.0,1.0,0.0,1381.5,1950.0,359999.0,367000,265.6532754252624,40.740055,-73.752739,Queens,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,SINGLE_FAMILY,66-49  Jay Ave,Maspeth,11378,2.0,2.0,0.0,1874.0,1930.0,719000.0,700000,374.0,40.728467,-73.897357,Queens,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3748.0,3748.0
SOLD,LAND,368  92nd St,Brooklyn,11209,3.0,1.0,0.0,1381.5,1899.0,1699000.0,1200000,868.6210640608035,40.618511,-74.030914,Kings,125.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,COOP,170 W End Ave,New York,10023,0.0,1.0,0.0,1381.5,1961.0,529000.0,529000,382.9171190734709,40.776775,-73.984566,New York,63.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1381.5
SOLD,SINGLE_FAMILY,157-59  12th Ave,Beechhurst,11357,7.0,1.0,2.0,1381.5,1915.0,1350000.0,1200000,868.6210640608035,40.791414,-73.802337,Queens,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,9670.5,2763.0
SOLD,COOP,163-41  17 Ave,Whitestone,11357,2.0,1.0,0.0,1381.5,1955.0,378000.0,359500,260.2243937748824,40.783081,-73.798879,Queens,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2763.0,1381.5
SOLD,MULTI_FAMILY,36  Walker St,Staten Island,10302,5.0,2.0,1.0,2106.0,2006.0,659000.0,659000,313.0,40.629908,-74.141899,Richmond,18.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,10530.0,5265.0
SOLD,MULTI_FAMILY,59-70  57th Rd,Maspeth,11378,5.0,3.0,0.0,1984.0,1920.0,1150000.0,995000,502.0,40.722347,-73.905828,Queens,104.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,9920.0,5952.0
SOLD,LAND,368  92nd St,Brooklyn,11209,3.0,1.0,0.0,1381.5,1955.0,1699000.0,1200000,868.6210640608035,40.618455,-74.030936,Kings,69.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,CONDOS,1721 W 6th St,Brooklyn,11223,3.0,1.0,0.0,964.0,2021.0,718000.0,750000,778.0,40.605377,-73.978828,Kings,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2892.0,964.0
SOLD,COOP,555  Kappock St,Bronx,10463,3.0,1.0,0.0,1400.0,1966.0,549000.0,525000,375.0,40.878216,-73.917068,Bronx,58.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4200.0,1400.0
SOLD,COOP,1910  Pelham Pkwy,Bronx,10461,2.0,1.0,0.0,900.0,1964.0,275000.0,275000,306.0,40.855415,-73.828731,Bronx,60.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1800.0,900.0
SOLD,CONDOS,152-18  Union Tpke,Flushing,11367,1.0,1.0,0.0,700.0,1973.0,529000.0,530000,757.0,40.718616,-73.810791,Queens,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,700.0,700.0
SOLD,COOP,7806  Cloverdale Blvd,Bayside,11364,1.0,1.0,0.0,1381.5,1950.0,249000.0,249000,180.23887079261672,40.737262,-73.743999,Queens,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,67-66  108 St,Forest Hills,11375,1.0,1.0,0.0,1381.5,1949.0,400000.0,345000,249.728555917481,40.727413,-73.846985,Queens,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,SINGLE_FAMILY,26  Tatro St,Staten Island,10306,3.0,1.0,1.0,1344.0,1965.0,679000.0,679000,505.0,40.559953,-74.130442,Richmond,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4032.0,2016.0
SOLD,SINGLE_FAMILY,33  Ludlow St,Staten Island,10312,3.0,1.0,1.0,1512.0,1980.0,699000.0,720000,476.0,40.553154,-74.178289,Richmond,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4536.0,2268.0
SOLD,COOP,85-15  Main St,Briarwood,11435,1.0,1.0,0.0,900.0,1967.0,228888.0,228888,254.0,40.709602,-73.818947,Queens,57.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,900.0,900.0
SOLD,CONDOS,442  97th St,Brooklyn,11209,1.0,1.0,0.0,698.0,2005.0,625000.0,587500,842.0,40.613803,-74.030884,Kings,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,698.0,698.0
SOLD,TOWNHOMES,456  Van Name Ave,Staten Island,10303,3.0,1.0,2.0,1162.0,2019.0,619000.0,590000,508.0,40.625,-74.155311,Richmond,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3486.0,2324.0
SOLD,SINGLE_FAMILY,77-05  220th St,Oakland Gardens,11364,3.0,3.0,0.0,1381.5,1940.0,1200000.0,963500,697.4303293521534,40.737542,-73.752429,Queens,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4144.5,4144.5
SOLD,SINGLE_FAMILY,334  Harbor Rd,Staten Island,10303,3.0,1.0,0.0,1040.0,1920.0,499900.0,475000,457.0,40.628176,-74.160697,Richmond,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3120.0,1040.0
SOLD,TOWNHOMES,24-47  43rd St,Astoria,11103,3.0,1.0,1.0,1381.5,1930.0,1298000.0,1298000,939.5584509591024,40.767108,-73.908731,Queens,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,4144.5,2072.25
SOLD,COOP,33-04  93rd St,Jackson Heights,11372,3.0,1.0,1.0,1381.5,1958.0,539999.0,525000,380.0217155266015,40.755658,-73.875434,Queens,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4144.5,2072.25
SOLD,CONDOS,159 W 53rd St,New York,10019,1.0,1.0,0.0,800.0,1968.0,849000.0,837500,1047.0,40.763,-73.981278,New York,56.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,800.0,800.0
SOLD,CONDOS,62-54  97th Pl,Rego Park,11374,2.0,2.0,0.0,1004.0,1987.0,899000.0,850000,847.0,40.733028,-73.861425,Queens,37.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2008.0,2008.0
SOLD,CONDOS,1238  63rd St,Brooklyn,11219,1.0,1.0,0.0,652.0,2021.0,600000.0,600000,920.0,40.627411,-74.001572,Kings,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,652.0,652.0
SOLD,CONDOS,200 E 79th St,New York,10075,4.0,1.0,0.0,2664.0,2013.0,5995000.0,5850000,2196.0,40.77404,-73.957138,New York,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10656.0,2664.0
SOLD,MULTI_FAMILY,224-42  Braddock Ave,Queens Village,11428,4.0,4.0,0.0,1332.0,1930.0,779000.0,700000,526.0,40.727448,-73.732283,Queens,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5328.0,5328.0
SOLD,MULTI_FAMILY,8664  25th Ave,Brooklyn,11214,3.0,3.0,0.0,2760.0,1955.0,1399000.0,1430000,518.0,40.596826,-73.988741,Kings,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,8280.0,8280.0
SOLD,CONDOS,150-31  12th Ave,Whitestone,11357,1.0,1.0,0.0,659.0,2006.0,415000.0,400000,607.0,40.791349,-73.813353,Queens,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,659.0,659.0
SOLD,TOWNHOMES,97  Boulder St,Staten Island,10312,3.0,1.0,1.0,1536.0,2023.0,799900.0,799900,521.0,40.548238999999995,-74.1791025,Richmond,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,4608.0,2304.0
SOLD,COOP,73-63  Bell Blvd,Bayside,11364,1.0,1.0,0.0,1381.5,1950.0,199000.0,200000,144.77017734346725,40.739189,-73.757187,Queens,74.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,83-84  116 St,Kew Gardens,11418,1.0,1.0,0.0,1381.5,1930.0,275000.0,270000,195.43973941368077,40.704079,-73.835869,Queens,94.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,CONDOS,400 W 12th St,New York,10014,2.0,1.0,0.0,1246.0,2009.0,3300000.0,3300000,2648.0,40.737343,-74.009338,New York,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2492.0,1246.0
SOLD,COOP,245-18  62nd Ave,Little Neck,11362,1.0,1.0,0.0,1381.5,1953.0,255000.0,250000,180.96272167933407,40.755333,-73.732492,Queens,71.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,COOP,58  Dahill Rd,Brooklyn,11218,3.0,1.0,0.0,1381.5,1955.0,750000.0,280000,202.67824828085415,40.646026,-73.981494,Kings,69.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4144.5,1381.5
SOLD,COOP,18-05  215 St,Bayside,11360,1.0,1.0,0.0,925.0,1970.0,399999.0,399000,431.0,40.783789,-73.775644,Queens,54.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,925.0,925.0
SOLD,COOP,30 E 71st St,New York,10021,4.0,1.0,0.0,3646.0,1929.0,5750000.0,5400000,1481.0,40.770878,-73.965645,New York,95.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14584.0,3646.0
SOLD,SINGLE_FAMILY,86  Melvin Ave,Staten Island,10314,3.0,1.0,1.0,1404.0,1980.0,728000.0,700000,499.0,40.592074,-74.192272,Richmond,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4212.0,2106.0
SOLD,MULTI_FAMILY,108-54  155th St,Jamaica,11433,4.0,2.0,0.0,1760.0,1955.0,975000.0,940000,534.0,40.692667,-73.796338,Queens,69.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7040.0,3520.0
SOLD,SINGLE_FAMILY,210-29  28th Ave,Bayside,11360,4.0,1.0,1.0,2700.0,1920.0,999000.0,1050000,389.0,40.776284,-73.778804,Queens,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,10800.0,4050.0
SOLD,SINGLE_FAMILY,10-32  Utopia Pkwy,Beechhurst,11357,6.0,4.0,2.0,4107.0,1955.0,1688000.0,1600000,390.0,40.791036,-73.795093,Queens,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,24642.0,20535.0
SOLD,COOP,209-10  41st Ave,Bayside,11361,1.0,1.0,0.0,1381.5,1963.0,298000.0,285000,206.29750271444084,40.762812,-73.776759,Queens,61.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1381.5,1381.5
SOLD,SINGLE_FAMILY,752  Correll Ave,Staten Island,10309,3.0,2.0,1.0,2150.0,1996.0,699000.0,650000,302.0,40.545028,-74.218133,Richmond,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.5,6450.0,5375.0
SOLD,MULTI_FAMILY,266  53rd St,Brooklyn,11220,7.0,3.0,0.0,1785.0,1901.0,1150000.0,850000,476.0,40.646257,-74.017216,Kings,123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,12495.0,5355.0
SOLD,MULTI_FAMILY,35-16  63rd St,Woodside,11377,5.0,2.0,2.0,3800.0,1930.0,1800000.0,1550000,408.0,40.749939,-73.899561,Queens,94.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,19000.0,11400.0
SOLD,SINGLE_FAMILY,440  Ashland Ave,Staten Island,10309,3.0,1.0,0.0,1144.0,1965.0,769900.0,758000,663.0,40.529074,-74.206851,Richmond,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3432.0,1144.0
SOLD,SINGLE_FAMILY,100  Lenevar Ave,Staten Island,10309,3.0,1.0,1.0,1472.0,2023.0,819999.0,810000,550.0,40.534437,-74.21093400000001,Richmond,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,4416.0,2208.0
SOLD,SINGLE_FAMILY,32-36  35th St,Astoria,11106,2.0,2.0,0.0,1204.0,1920.0,999000.0,1066000,885.0,40.759657,-73.923195,Queens,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2408.0,2408.0
SOLD,SINGLE_FAMILY,1231  Puritan Ave,Bronx,10461,2.0,1.0,1.0,1381.5,1955.0,599000.0,510000,369.16395222584146,40.836136,-73.832658,Bronx,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,2763.0,2072.25
SOLD,SINGLE_FAMILY,15  Denker Pl,Staten Island,10314,3.0,3.0,0.0,1922.0,1980.0,729000.0,715000,372.0,40.590597,-74.152744,Richmond,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,5766.0,5766.0
SOLD,CONDOS,186 W 80th St,New York,10024,0.0,1.0,0.0,1381.5,1920.0,599000.0,599000,433.5866811436844,40.783517,-73.977683,New York,104.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1381.5
